City,ZipCode,State,PhoneNumber,MeasureCode,MeasureName,Stateavg,ProviderNumber,HospitalName,Condition
FAYETTE,35555,AL,2059325966,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,AL_SCIP-CARD-2,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,AL_SCIP-INF-1,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,AL_SCIP-INF-2,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),AL_SCIP-INF-3,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,AL_SCIP-INF-4,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),AL_SCIP-INF-6,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,AL_SCIP-VTE-1,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
FAYETTE,35555,AL,2059325966,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,AL_SCIP-VTE-2,10045,FAYETTE MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,CAC-1,Children Who Received Reliever Medication While Hospitalized for Asthma,AL_CAC-1,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Children&#8217;s Asthma Care
GADSDEN,35901,AL,2565435200,CAC-2,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,AL_CAC-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Children&#8217;s Asthma Care
GADSDEN,35901,AL,2565435200,CAC-3,Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma,AL_CAC-3,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Children&#8217;s Asthma Care
GADSDEN,35901,AL,2565435200,AMI-1,Heart Attack Patients Given Aspirin at Arrival,AL_AMI-1,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,AMI-2,Heart Attack Patients Given Aspirin at Discharge,AL_AMI-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_AMI-3,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,AL_AMI-4,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,AL_AMI-5,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,AL_AMI-7A,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,AL_AMI-8A,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Attack
GADSDEN,35901,AL,2565435200,HF-1,Heart Failure Patients Given Discharge Instructions,AL_HF-1,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Failure
GADSDEN,35901,AL,2565435200,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,AL_HF-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Failure
GADSDEN,35901,AL,2565435200,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_HF-3,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Failure
GADSDEN,35901,AL,2565435200,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,AL_HF-4,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Heart Failure
GADSDEN,35901,AL,2565435200,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,AL_PN-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Pneumonia
GADSDEN,35901,AL,2565435200,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,AL_PN-3B,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Pneumonia
GADSDEN,35901,AL,2565435200,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,AL_PN-4,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Pneumonia
GADSDEN,35901,AL,2565435200,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,AL_PN-5C,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Pneumonia
GADSDEN,35901,AL,2565435200,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),AL_PN-6,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Pneumonia
GADSDEN,35901,AL,2565435200,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,AL_PN-7,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Pneumonia
GADSDEN,35901,AL,2565435200,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,AL_SCIP-CARD-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,AL_SCIP-INF-1,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,AL_SCIP-INF-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),AL_SCIP-INF-3,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,AL_SCIP-INF-4,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),AL_SCIP-INF-6,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,AL_SCIP-VTE-1,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GADSDEN,35901,AL,2565435200,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,AL_SCIP-VTE-2,10046,RIVERVIEW REGIONAL MEDICAL CENTER,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,AMI-1,Heart Attack Patients Given Aspirin at Arrival,AL_AMI-1,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,AMI-2,Heart Attack Patients Given Aspirin at Discharge,AL_AMI-2,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_AMI-3,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,AL_AMI-4,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,AL_AMI-5,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,AL_AMI-7A,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,AL_AMI-8A,10047,GEORGIANA HOSPITAL,Heart Attack
GEORGIANA,36033,AL,3343762205,HF-1,Heart Failure Patients Given Discharge Instructions,AL_HF-1,10047,GEORGIANA HOSPITAL,Heart Failure
GEORGIANA,36033,AL,3343762205,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,AL_HF-2,10047,GEORGIANA HOSPITAL,Heart Failure
GEORGIANA,36033,AL,3343762205,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_HF-3,10047,GEORGIANA HOSPITAL,Heart Failure
GEORGIANA,36033,AL,3343762205,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,AL_HF-4,10047,GEORGIANA HOSPITAL,Heart Failure
GEORGIANA,36033,AL,3343762205,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,AL_PN-2,10047,GEORGIANA HOSPITAL,Pneumonia
GEORGIANA,36033,AL,3343762205,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,AL_PN-3B,10047,GEORGIANA HOSPITAL,Pneumonia
GEORGIANA,36033,AL,3343762205,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,AL_PN-4,10047,GEORGIANA HOSPITAL,Pneumonia
GEORGIANA,36033,AL,3343762205,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,AL_PN-5C,10047,GEORGIANA HOSPITAL,Pneumonia
GEORGIANA,36033,AL,3343762205,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),AL_PN-6,10047,GEORGIANA HOSPITAL,Pneumonia
GEORGIANA,36033,AL,3343762205,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,AL_PN-7,10047,GEORGIANA HOSPITAL,Pneumonia
GEORGIANA,36033,AL,3343762205,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,AL_SCIP-CARD-2,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,AL_SCIP-INF-1,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,AL_SCIP-INF-2,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),AL_SCIP-INF-3,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,AL_SCIP-INF-4,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),AL_SCIP-INF-6,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,AL_SCIP-VTE-1,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
GEORGIANA,36033,AL,3343762205,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,AL_SCIP-VTE-2,10047,GEORGIANA HOSPITAL,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,AMI-1,Heart Attack Patients Given Aspirin at Arrival,AL_AMI-1,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,AMI-2,Heart Attack Patients Given Aspirin at Discharge,AL_AMI-2,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_AMI-3,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,AL_AMI-4,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,AL_AMI-5,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,AL_AMI-7A,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,AL_AMI-8A,10049,MEDICAL CENTER ENTERPRISE,Heart Attack
ENTERPRISE,36330,AL,3343470584,HF-1,Heart Failure Patients Given Discharge Instructions,AL_HF-1,10049,MEDICAL CENTER ENTERPRISE,Heart Failure
ENTERPRISE,36330,AL,3343470584,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,AL_HF-2,10049,MEDICAL CENTER ENTERPRISE,Heart Failure
ENTERPRISE,36330,AL,3343470584,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_HF-3,10049,MEDICAL CENTER ENTERPRISE,Heart Failure
ENTERPRISE,36330,AL,3343470584,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,AL_HF-4,10049,MEDICAL CENTER ENTERPRISE,Heart Failure
ENTERPRISE,36330,AL,3343470584,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,AL_PN-2,10049,MEDICAL CENTER ENTERPRISE,Pneumonia
ENTERPRISE,36330,AL,3343470584,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,AL_PN-3B,10049,MEDICAL CENTER ENTERPRISE,Pneumonia
ENTERPRISE,36330,AL,3343470584,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,AL_PN-4,10049,MEDICAL CENTER ENTERPRISE,Pneumonia
ENTERPRISE,36330,AL,3343470584,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,AL_PN-5C,10049,MEDICAL CENTER ENTERPRISE,Pneumonia
ENTERPRISE,36330,AL,3343470584,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),AL_PN-6,10049,MEDICAL CENTER ENTERPRISE,Pneumonia
ENTERPRISE,36330,AL,3343470584,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,AL_PN-7,10049,MEDICAL CENTER ENTERPRISE,Pneumonia
ENTERPRISE,36330,AL,3343470584,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,AL_SCIP-CARD-2,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,AL_SCIP-INF-1,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,AL_SCIP-INF-2,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),AL_SCIP-INF-3,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,AL_SCIP-INF-4,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),AL_SCIP-INF-6,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,AL_SCIP-VTE-1,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ENTERPRISE,36330,AL,3343470584,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,AL_SCIP-VTE-2,10049,MEDICAL CENTER ENTERPRISE,Surgical Infection Prevention
ONEONTA,35121,AL,2052743000,AMI-1,Heart Attack Patients Given Aspirin at Arrival,AL_AMI-1,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,AMI-2,Heart Attack Patients Given Aspirin at Discharge,AL_AMI-2,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_AMI-3,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,AL_AMI-4,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,AL_AMI-5,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,AL_AMI-7A,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,AL_AMI-8A,10050,ST VINCENTS BLOUNT,Heart Attack
ONEONTA,35121,AL,2052743000,HF-1,Heart Failure Patients Given Discharge Instructions,AL_HF-1,10050,ST VINCENTS BLOUNT,Heart Failure
ONEONTA,35121,AL,2052743000,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,AL_HF-2,10050,ST VINCENTS BLOUNT,Heart Failure
ONEONTA,35121,AL,2052743000,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),AL_HF-3,10050,ST VINCENTS BLOUNT,Heart Failure
ONEONTA,35121,AL,2052743000,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,AL_HF-4,10050,ST VINCENTS BLOUNT,Heart Failure
ONEONTA,35121,AL,2052743000,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,AL_PN-2,10050,ST VINCENTS BLOUNT,Pneumonia
ONEONTA,35121,AL,2052743000,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,AL_PN-3B,10050,ST VINCENTS BLOUNT,Pneumonia
ONEONTA,35121,AL,2052743000,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,AL_PN-4,10050,ST VINCENTS BLOUNT,Pneumonia
ONEONTA,35121,AL,2052743000,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,AL_PN-5C,10050,ST VINCENTS BLOUNT,Pneumonia
ONEONTA,35121,AL,2052743000,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),AL_PN-6,10050,ST VINCENTS BLOUNT,Pneumonia
